7.8535 	INFO 	Loaded monitor calibration from ['2024_08_16 01:13']
59.1559 	EXP 	fixation: autoDraw = False
59.1559 	EXP 	text: autoDraw = True
59.1559 	EXP 	text_2: autoDraw = False
60.0908 	EXP 	New trial (rep=0, index=27): <Trial 27 (27 in rep 0) data={'words': 'neu', 'number_of_letters': 3, 'corrAns': 'left', 'thisN': 27, 'thisTrialN': 27, 'thisRepN': 0}>
60.0939 	DATA 	Keypress: right
60.1061 	EXP 	fixation: autoDraw = False
60.1061 	EXP 	text: autoDraw = False
60.1061 	EXP 	text_2: autoDraw = False
60.1061 	EXP 	text: height = 0.05
60.1061 	EXP 	text: height = 0.05
60.1061 	EXP 	text: height = 0.05
60.1061 	EXP 	text: text = 'neu'
60.1061 	EXP 	fixation: autoDraw = True
60.1061 	EXP 	text_2: autoDraw = True
61.1065 	INFO 	Keyboard events cleared
61.1060 	EXP 	fixation: autoDraw = False
61.1060 	EXP 	text: autoDraw = True
61.1060 	EXP 	text_2: autoDraw = False
62.6574 	EXP 	New trial (rep=0, index=28): <Trial 28 (28 in rep 0) data={'words': 'lipe', 'number_of_letters': 4, 'corrAns': 'left', 'thisN': 28, 'thisTrialN': 28, 'thisRepN': 0}>
62.6608 	DATA 	Keypress: left
62.6726 	EXP 	fixation: autoDraw = False
62.6726 	EXP 	text: autoDraw = False
62.6726 	EXP 	text_2: autoDraw = False
62.6726 	EXP 	text: height = 0.05
62.6726 	EXP 	text: height = 0.05
62.6726 	EXP 	text: height = 0.05
62.6726 	EXP 	text: text = 'lipe'
62.6726 	EXP 	fixation: autoDraw = True
62.6726 	EXP 	text_2: autoDraw = True
63.6728 	INFO 	Keyboard events cleared
63.6724 	EXP 	fixation: autoDraw = False
63.6724 	EXP 	text: autoDraw = True
63.6724 	EXP 	text_2: autoDraw = False
64.9584 	EXP 	New trial (rep=0, index=29): <Trial 29 (29 in rep 0) data={'words': 'anything', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 29, 'thisTrialN': 29, 'thisRepN': 0}>
64.9653 	DATA 	Keypress: left
64.9723 	EXP 	fixation: autoDraw = False
64.9723 	EXP 	text: autoDraw = False
64.9723 	EXP 	text_2: autoDraw = False
64.9723 	EXP 	text: height = 0.05
64.9723 	EXP 	text: height = 0.05
64.9723 	EXP 	text: height = 0.05
64.9723 	EXP 	text: text = 'anything'
64.9723 	EXP 	fixation: autoDraw = True
64.9723 	EXP 	text_2: autoDraw = True
65.9730 	INFO 	Keyboard events cleared
65.9725 	EXP 	fixation: autoDraw = False
65.9725 	EXP 	text: autoDraw = True
65.9725 	EXP 	text_2: autoDraw = False
66.7904 	EXP 	New trial (rep=0, index=30): <Trial 30 (30 in rep 0) data={'words': 'especialty', 'number_of_letters': 10, 'corrAns': 'left', 'thisN': 30, 'thisTrialN': 30, 'thisRepN': 0}>
66.7940 	DATA 	Keypress: right
66.8057 	EXP 	fixation: autoDraw = False
66.8057 	EXP 	text: autoDraw = False
66.8057 	EXP 	text_2: autoDraw = False
66.8057 	EXP 	text: height = 0.05
66.8057 	EXP 	text: height = 0.05
66.8057 	EXP 	text: height = 0.05
66.8057 	EXP 	text: text = 'especialty'
66.8057 	EXP 	fixation: autoDraw = True
66.8057 	EXP 	text_2: autoDraw = True
67.8066 	INFO 	Keyboard events cleared
67.8060 	EXP 	fixation: autoDraw = False
67.8060 	EXP 	text: autoDraw = True
67.8060 	EXP 	text_2: autoDraw = False
68.5900 	EXP 	New trial (rep=0, index=31): <Trial 31 (31 in rep 0) data={'words': 'ptay', 'number_of_letters': 4, 'corrAns': 'left', 'thisN': 31, 'thisTrialN': 31, 'thisRepN': 0}>
68.5932 	DATA 	Keypress: right
68.6055 	EXP 	fixation: autoDraw = False
68.6055 	EXP 	text: autoDraw = False
68.6055 	EXP 	text_2: autoDraw = False
68.6055 	EXP 	text: height = 0.05
68.6055 	EXP 	text: height = 0.05
68.6055 	EXP 	text: height = 0.05
68.6055 	EXP 	text: text = 'ptay'
68.6055 	EXP 	fixation: autoDraw = True
68.6055 	EXP 	text_2: autoDraw = True
69.6062 	INFO 	Keyboard events cleared
69.6057 	EXP 	fixation: autoDraw = False
69.6057 	EXP 	text: autoDraw = True
69.6057 	EXP 	text_2: autoDraw = False
70.4070 	EXP 	New trial (rep=0, index=32): <Trial 32 (32 in rep 0) data={'words': 'which', 'number_of_letters': 5, 'corrAns': 'right', 'thisN': 32, 'thisTrialN': 32, 'thisRepN': 0}>
70.4107 	DATA 	Keypress: left
70.4221 	EXP 	fixation: autoDraw = False
70.4221 	EXP 	text: autoDraw = False
70.4221 	EXP 	text_2: autoDraw = False
70.4221 	EXP 	text: height = 0.05
70.4221 	EXP 	text: height = 0.05
70.4221 	EXP 	text: height = 0.05
70.4221 	EXP 	text: text = 'which'
70.4221 	EXP 	fixation: autoDraw = True
70.4221 	EXP 	text_2: autoDraw = True
71.4229 	INFO 	Keyboard events cleared
71.4222 	EXP 	fixation: autoDraw = False
71.4222 	EXP 	text: autoDraw = True
71.4222 	EXP 	text_2: autoDraw = False
72.2233 	EXP 	New trial (rep=0, index=33): <Trial 33 (33 in rep 0) data={'words': 'everything', 'number_of_letters': 10, 'corrAns': 'right', 'thisN': 33, 'thisTrialN': 33, 'thisRepN': 0}>
72.2288 	DATA 	Keypress: right
72.2387 	EXP 	fixation: autoDraw = False
72.2387 	EXP 	text: autoDraw = False
72.2387 	EXP 	text_2: autoDraw = False
72.2387 	EXP 	text: height = 0.05
72.2387 	EXP 	text: height = 0.05
72.2387 	EXP 	text: height = 0.05
72.2387 	EXP 	text: text = 'everything'
72.2387 	EXP 	fixation: autoDraw = True
72.2387 	EXP 	text_2: autoDraw = True
73.2227 	INFO 	Keyboard events cleared
73.2222 	EXP 	text: autoDraw = True
73.2390 	EXP 	fixation: autoDraw = False
73.2390 	EXP 	text_2: autoDraw = False
74.0404 	EXP 	New trial (rep=0, index=34): <Trial 34 (34 in rep 0) data={'words': 'business', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 34, 'thisTrialN': 34, 'thisRepN': 0}>
74.0448 	DATA 	Keypress: right
74.0553 	EXP 	fixation: autoDraw = False
74.0553 	EXP 	text: autoDraw = False
74.0553 	EXP 	text_2: autoDraw = False
74.0553 	EXP 	text: height = 0.05
74.0553 	EXP 	text: height = 0.05
74.0553 	EXP 	text: height = 0.05
74.0553 	EXP 	text: text = 'business'
74.0553 	EXP 	fixation: autoDraw = True
74.0553 	EXP 	text_2: autoDraw = True
75.0561 	INFO 	Keyboard events cleared
75.0555 	EXP 	fixation: autoDraw = False
75.0555 	EXP 	text: autoDraw = True
75.0555 	EXP 	text_2: autoDraw = False
75.6232 	EXP 	New trial (rep=0, index=35): <Trial 35 (35 in rep 0) data={'words': 'compunity', 'number_of_letters': 9, 'corrAns': 'left', 'thisN': 35, 'thisTrialN': 35, 'thisRepN': 0}>
75.6269 	DATA 	Keypress: right
75.6387 	EXP 	fixation: autoDraw = False
75.6387 	EXP 	text: autoDraw = False
75.6387 	EXP 	text_2: autoDraw = False
75.6387 	EXP 	text: height = 0.05
75.6387 	EXP 	text: height = 0.05
75.6387 	EXP 	text: height = 0.05
75.6387 	EXP 	text: text = 'compunity'
75.6387 	EXP 	fixation: autoDraw = True
75.6387 	EXP 	text_2: autoDraw = True
76.6390 	INFO 	Keyboard events cleared
76.6385 	EXP 	fixation: autoDraw = False
76.6385 	EXP 	text: autoDraw = True
76.6385 	EXP 	text_2: autoDraw = False
77.3401 	EXP 	New trial (rep=0, index=36): <Trial 36 (36 in rep 0) data={'words': 'courd', 'number_of_letters': 5, 'corrAns': 'left', 'thisN': 36, 'thisTrialN': 36, 'thisRepN': 0}>
77.3436 	DATA 	Keypress: left
77.3555 	EXP 	fixation: autoDraw = False
77.3555 	EXP 	text: autoDraw = False
77.3555 	EXP 	text_2: autoDraw = False
77.3555 	EXP 	text: height = 0.05
77.3555 	EXP 	text: height = 0.05
77.3555 	EXP 	text: height = 0.05
77.3555 	EXP 	text: text = 'courd'
77.3555 	EXP 	fixation: autoDraw = True
77.3555 	EXP 	text_2: autoDraw = True
78.3561 	INFO 	Keyboard events cleared
78.3555 	EXP 	fixation: autoDraw = False
78.3555 	EXP 	text: autoDraw = True
78.3555 	EXP 	text_2: autoDraw = False
79.1899 	EXP 	New trial (rep=0, index=37): <Trial 37 (37 in rep 0) data={'words': 'country', 'number_of_letters': 7, 'corrAns': 'right', 'thisN': 37, 'thisTrialN': 37, 'thisRepN': 0}>
79.1950 	DATA 	Keypress: left
79.2053 	EXP 	fixation: autoDraw = False
79.2053 	EXP 	text: autoDraw = False
79.2053 	EXP 	text_2: autoDraw = False
79.2053 	EXP 	text: height = 0.05
79.2053 	EXP 	text: height = 0.05
79.2053 	EXP 	text: height = 0.05
79.2053 	EXP 	text: text = 'country'
79.2053 	EXP 	fixation: autoDraw = True
79.2053 	EXP 	text_2: autoDraw = True
80.2059 	INFO 	Keyboard events cleared
80.2053 	EXP 	fixation: autoDraw = False
80.2053 	EXP 	text: autoDraw = True
80.2053 	EXP 	text_2: autoDraw = False
81.5230 	EXP 	New trial (rep=0, index=38): <Trial 38 (38 in rep 0) data={'words': 'ous', 'number_of_letters': 3, 'corrAns': 'left', 'thisN': 38, 'thisTrialN': 38, 'thisRepN': 0}>
81.5261 	DATA 	Keypress: left
81.5388 	EXP 	fixation: autoDraw = False
81.5388 	EXP 	text: autoDraw = False
81.5388 	EXP 	text_2: autoDraw = False
81.5388 	EXP 	text: height = 0.05
81.5388 	EXP 	text: height = 0.05
81.5388 	EXP 	text: height = 0.05
81.5388 	EXP 	text: text = 'ous'
81.5388 	EXP 	fixation: autoDraw = True
81.5388 	EXP 	text_2: autoDraw = True
82.5388 	INFO 	Keyboard events cleared
82.5382 	EXP 	fixation: autoDraw = False
82.5382 	EXP 	text: autoDraw = True
82.5382 	EXP 	text_2: autoDraw = False
83.4898 	EXP 	New trial (rep=0, index=39): <Trial 39 (39 in rep 0) data={'words': 'experience', 'number_of_letters': 10, 'corrAns': 'right', 'thisN': 39, 'thisTrialN': 39, 'thisRepN': 0}>
83.4950 	DATA 	Keypress: left
83.5052 	EXP 	fixation: autoDraw = False
83.5052 	EXP 	text: autoDraw = False
83.5052 	EXP 	text_2: autoDraw = False
83.5052 	EXP 	text: height = 0.05
83.5052 	EXP 	text: height = 0.05
83.5052 	EXP 	text: height = 0.05
83.5052 	EXP 	text: text = 'experience'
83.5052 	EXP 	fixation: autoDraw = True
83.5052 	EXP 	text_2: autoDraw = True
84.5061 	INFO 	Keyboard events cleared
84.5053 	EXP 	fixation: autoDraw = False
84.5053 	EXP 	text: autoDraw = True
84.5053 	EXP 	text_2: autoDraw = False
85.3899 	EXP 	New trial (rep=0, index=40): <Trial 40 (40 in rep 0) data={'words': 'believe', 'number_of_letters': 7, 'corrAns': 'right', 'thisN': 40, 'thisTrialN': 40, 'thisRepN': 0}>
85.3953 	DATA 	Keypress: right
85.4048 	EXP 	fixation: autoDraw = False
85.4048 	EXP 	text: autoDraw = False
85.4048 	EXP 	text_2: autoDraw = False
85.4048 	EXP 	text: height = 0.05
85.4048 	EXP 	text: height = 0.05
85.4048 	EXP 	text: height = 0.05
85.4048 	EXP 	text: text = 'believe'
85.4048 	EXP 	fixation: autoDraw = True
85.4048 	EXP 	text_2: autoDraw = True
86.4054 	INFO 	Keyboard events cleared
86.4049 	EXP 	fixation: autoDraw = False
86.4049 	EXP 	text: autoDraw = True
86.4049 	EXP 	text_2: autoDraw = False
87.4413 	EXP 	New trial (rep=0, index=41): <Trial 41 (41 in rep 0) data={'words': 'line', 'number_of_letters': 4, 'corrAns': 'right', 'thisN': 41, 'thisTrialN': 41, 'thisRepN': 0}>
87.4456 	DATA 	Keypress: right
87.4550 	EXP 	fixation: autoDraw = False
87.4550 	EXP 	text: autoDraw = False
87.4550 	EXP 	text_2: autoDraw = False
87.4550 	EXP 	text: height = 0.05
87.4550 	EXP 	text: height = 0.05
87.4550 	EXP 	text: height = 0.05
87.4550 	EXP 	text: text = 'line'
87.4550 	EXP 	fixation: autoDraw = True
87.4550 	EXP 	text_2: autoDraw = True
88.4555 	INFO 	Keyboard events cleared
88.4550 	EXP 	fixation: autoDraw = False
88.4550 	EXP 	text: autoDraw = True
88.4550 	EXP 	text_2: autoDraw = False
89.1728 	EXP 	New trial (rep=0, index=42): <Trial 42 (42 in rep 0) data={'words': 'thenk', 'number_of_letters': 5, 'corrAns': 'left', 'thisN': 42, 'thisTrialN': 42, 'thisRepN': 0}>
89.1772 	DATA 	Keypress: right
89.1881 	EXP 	fixation: autoDraw = False
89.1881 	EXP 	text: autoDraw = False
89.1881 	EXP 	text_2: autoDraw = False
89.1881 	EXP 	text: height = 0.05
89.1881 	EXP 	text: height = 0.05
89.1881 	EXP 	text: height = 0.05
89.1881 	EXP 	text: text = 'thenk'
89.1881 	EXP 	fixation: autoDraw = True
89.1881 	EXP 	text_2: autoDraw = True
90.1889 	INFO 	Keyboard events cleared
90.1882 	EXP 	fixation: autoDraw = False
90.1882 	EXP 	text: autoDraw = True
90.1882 	EXP 	text_2: autoDraw = False
91.1396 	EXP 	New trial (rep=0, index=43): <Trial 43 (43 in rep 0) data={'words': 'think', 'number_of_letters': 5, 'corrAns': 'right', 'thisN': 43, 'thisTrialN': 43, 'thisRepN': 0}>
91.1436 	DATA 	Keypress: left
91.1548 	EXP 	fixation: autoDraw = False
91.1548 	EXP 	text: autoDraw = False
91.1548 	EXP 	text_2: autoDraw = False
91.1548 	EXP 	text: height = 0.05
91.1548 	EXP 	text: height = 0.05
91.1548 	EXP 	text: height = 0.05
91.1548 	EXP 	text: text = 'think'
91.1548 	EXP 	fixation: autoDraw = True
91.1548 	EXP 	text_2: autoDraw = True
92.1555 	INFO 	Keyboard events cleared
92.1549 	EXP 	fixation: autoDraw = False
92.1549 	EXP 	text: autoDraw = True
92.1549 	EXP 	text_2: autoDraw = False
92.9064 	EXP 	New trial (rep=0, index=44): <Trial 44 (44 in rep 0) data={'words': 'secade', 'number_of_letters': 6, 'corrAns': 'left', 'thisN': 44, 'thisTrialN': 44, 'thisRepN': 0}>
92.9111 	DATA 	Keypress: right
92.9212 	EXP 	fixation: autoDraw = False
92.9212 	EXP 	text: autoDraw = False
92.9212 	EXP 	text_2: autoDraw = False
92.9212 	EXP 	text: height = 0.05
92.9212 	EXP 	text: height = 0.05
92.9212 	EXP 	text: height = 0.05
92.9212 	EXP 	text: text = 'secade'
92.9212 	EXP 	fixation: autoDraw = True
92.9212 	EXP 	text_2: autoDraw = True
93.9213 	INFO 	Keyboard events cleared
93.9209 	EXP 	fixation: autoDraw = False
93.9209 	EXP 	text: autoDraw = True
93.9209 	EXP 	text_2: autoDraw = False
94.8890 	EXP 	New trial (rep=0, index=45): <Trial 45 (45 in rep 0) data={'words': 'bifferent', 'number_of_letters': 9, 'corrAns': 'left', 'thisN': 45, 'thisTrialN': 45, 'thisRepN': 0}>
94.8926 	DATA 	Keypress: left
94.9044 	EXP 	fixation: autoDraw = False
94.9044 	EXP 	text: autoDraw = False
94.9044 	EXP 	text_2: autoDraw = False
94.9044 	EXP 	text: height = 0.05
94.9044 	EXP 	text: height = 0.05
94.9044 	EXP 	text: height = 0.05
94.9044 	EXP 	text: text = 'bifferent'
94.9044 	EXP 	fixation: autoDraw = True
94.9044 	EXP 	text_2: autoDraw = True
95.9048 	INFO 	Keyboard events cleared
95.9044 	EXP 	fixation: autoDraw = False
95.9044 	EXP 	text: autoDraw = True
95.9044 	EXP 	text_2: autoDraw = False
96.6061 	EXP 	New trial (rep=0, index=46): <Trial 46 (46 in rep 0) data={'words': 'company', 'number_of_letters': 7, 'corrAns': 'right', 'thisN': 46, 'thisTrialN': 46, 'thisRepN': 0}>
96.6106 	DATA 	Keypress: left
96.6211 	EXP 	fixation: autoDraw = False
96.6211 	EXP 	text: autoDraw = False
96.6211 	EXP 	text_2: autoDraw = False
96.6211 	EXP 	text: height = 0.05
96.6211 	EXP 	text: height = 0.05
96.6211 	EXP 	text: height = 0.05
96.6211 	EXP 	text: text = 'company'
96.6211 	EXP 	fixation: autoDraw = True
96.6211 	EXP 	text_2: autoDraw = True
97.6214 	INFO 	Keyboard events cleared
97.6209 	EXP 	fixation: autoDraw = False
97.6209 	EXP 	text: autoDraw = True
97.6209 	EXP 	text_2: autoDraw = False
98.3228 	EXP 	New trial (rep=0, index=47): <Trial 47 (47 in rep 0) data={'words': 'rememper', 'number_of_letters': 8, 'corrAns': 'left', 'thisN': 47, 'thisTrialN': 47, 'thisRepN': 0}>
98.3286 	DATA 	Keypress: right
98.3376 	EXP 	fixation: autoDraw = False
98.3376 	EXP 	text: autoDraw = False
98.3376 	EXP 	text_2: autoDraw = False
98.3376 	EXP 	text: height = 0.05
98.3376 	EXP 	text: height = 0.05
98.3376 	EXP 	text: height = 0.05
98.3376 	EXP 	text: text = 'rememper'
98.3376 	EXP 	fixation: autoDraw = True
98.3376 	EXP 	text_2: autoDraw = True
99.3382 	INFO 	Keyboard events cleared
99.3376 	EXP 	fixation: autoDraw = False
99.3376 	EXP 	text: autoDraw = True
99.3376 	EXP 	text_2: autoDraw = False
100.0226 	EXP 	New trial (rep=0, index=48): <Trial 48 (48 in rep 0) data={'words': 'different', 'number_of_letters': 9, 'corrAns': 'right', 'thisN': 48, 'thisTrialN': 48, 'thisRepN': 0}>
100.0268 	DATA 	Keypress: left
100.0378 	EXP 	fixation: autoDraw = False
100.0378 	EXP 	text: autoDraw = False
100.0378 	EXP 	text_2: autoDraw = False
100.0378 	EXP 	text: height = 0.05
100.0378 	EXP 	text: height = 0.05
100.0378 	EXP 	text: height = 0.05
100.0378 	EXP 	text: text = 'different'
100.0378 	EXP 	fixation: autoDraw = True
100.0378 	EXP 	text_2: autoDraw = True
101.0384 	INFO 	Keyboard events cleared
101.0379 	EXP 	fixation: autoDraw = False
101.0379 	EXP 	text: autoDraw = True
101.0379 	EXP 	text_2: autoDraw = False
101.7568 	EXP 	New trial (rep=0, index=49): <Trial 49 (49 in rep 0) data={'words': 'bussness', 'number_of_letters': 8, 'corrAns': 'left', 'thisN': 49, 'thisTrialN': 49, 'thisRepN': 0}>
101.7611 	DATA 	Keypress: right
101.7709 	EXP 	fixation: autoDraw = False
101.7709 	EXP 	text: autoDraw = False
101.7709 	EXP 	text_2: autoDraw = False
101.7709 	EXP 	text: height = 0.05
101.7709 	EXP 	text: height = 0.05
101.7709 	EXP 	text: height = 0.05
101.7709 	EXP 	text: text = 'bussness'
101.7709 	EXP 	fixation: autoDraw = True
101.7709 	EXP 	text_2: autoDraw = True
102.7713 	INFO 	Keyboard events cleared
102.7708 	EXP 	fixation: autoDraw = False
102.7708 	EXP 	text: autoDraw = True
102.7708 	EXP 	text_2: autoDraw = False
103.3393 	EXP 	New trial (rep=0, index=50): <Trial 50 (50 in rep 0) data={'words': 'remember', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 50, 'thisTrialN': 50, 'thisRepN': 0}>
103.3441 	DATA 	Keypress: right
103.3544 	EXP 	fixation: autoDraw = False
103.3544 	EXP 	text: autoDraw = False
103.3544 	EXP 	text_2: autoDraw = False
103.3544 	EXP 	text: height = 0.05
103.3544 	EXP 	text: height = 0.05
103.3544 	EXP 	text: height = 0.05
103.3544 	EXP 	text: text = 'remember'
103.3544 	EXP 	fixation: autoDraw = True
103.3544 	EXP 	text_2: autoDraw = True
104.3549 	INFO 	Keyboard events cleared
104.3543 	EXP 	fixation: autoDraw = False
104.3543 	EXP 	text: autoDraw = True
104.3543 	EXP 	text_2: autoDraw = False
105.1718 	EXP 	New trial (rep=0, index=51): <Trial 51 (51 in rep 0) data={'words': 'fot', 'number_of_letters': 3, 'corrAns': 'left', 'thisN': 51, 'thisTrialN': 51, 'thisRepN': 0}>
105.1758 	DATA 	Keypress: right
105.1874 	EXP 	fixation: autoDraw = False
105.1874 	EXP 	text: autoDraw = False
105.1874 	EXP 	text_2: autoDraw = False
105.1874 	EXP 	text: height = 0.05
105.1874 	EXP 	text: height = 0.05
105.1874 	EXP 	text: height = 0.05
105.1874 	EXP 	text: text = 'fot'
105.1874 	EXP 	fixation: autoDraw = True
105.1874 	EXP 	text_2: autoDraw = True
106.1881 	INFO 	Keyboard events cleared
106.1874 	EXP 	fixation: autoDraw = False
106.1874 	EXP 	text: autoDraw = True
106.1874 	EXP 	text_2: autoDraw = False
106.7723 	EXP 	New trial (rep=0, index=52): <Trial 52 (52 in rep 0) data={'words': 'system', 'number_of_letters': 6, 'corrAns': 'right', 'thisN': 52, 'thisTrialN': 52, 'thisRepN': 0}>
106.7770 	DATA 	Keypress: left
106.7876 	EXP 	fixation: autoDraw = False
106.7876 	EXP 	text: autoDraw = False
106.7876 	EXP 	text_2: autoDraw = False
106.7876 	EXP 	text: height = 0.05
106.7876 	EXP 	text: height = 0.05
106.7876 	EXP 	text: height = 0.05
106.7876 	EXP 	text: text = 'system'
106.7876 	EXP 	fixation: autoDraw = True
106.7876 	EXP 	text_2: autoDraw = True
107.7878 	INFO 	Keyboard events cleared
107.7872 	EXP 	fixation: autoDraw = False
107.7872 	EXP 	text: autoDraw = True
107.7872 	EXP 	text_2: autoDraw = False
108.2553 	EXP 	New trial (rep=0, index=53): <Trial 53 (53 in rep 0) data={'words': 'bopulation', 'number_of_letters': 10, 'corrAns': 'left', 'thisN': 53, 'thisTrialN': 53, 'thisRepN': 0}>
108.2604 	DATA 	Keypress: left
108.2704 	EXP 	fixation: autoDraw = False
108.2704 	EXP 	text: autoDraw = False
108.2704 	EXP 	text_2: autoDraw = False
108.2704 	EXP 	text: height = 0.05
108.2704 	EXP 	text: height = 0.05
108.2704 	EXP 	text: height = 0.05
108.2704 	EXP 	text: text = 'bopulation'
108.2704 	EXP 	fixation: autoDraw = True
108.2704 	EXP 	text_2: autoDraw = True
109.2713 	INFO 	Keyboard events cleared
109.2706 	EXP 	fixation: autoDraw = False
109.2706 	EXP 	text: autoDraw = True
109.2706 	EXP 	text_2: autoDraw = False
110.0225 	EXP 	New trial (rep=0, index=54): <Trial 54 (54 in rep 0) data={'words': 'for', 'number_of_letters': 3, 'corrAns': 'right', 'thisN': 54, 'thisTrialN': 54, 'thisRepN': 0}>
110.0264 	DATA 	Keypress: left
110.0370 	EXP 	fixation: autoDraw = False
110.0370 	EXP 	text: autoDraw = False
110.0370 	EXP 	text_2: autoDraw = False
110.0370 	EXP 	text: height = 0.05
110.0370 	EXP 	text: height = 0.05
110.0370 	EXP 	text: height = 0.05
110.0370 	EXP 	text: text = 'for'
110.0370 	EXP 	fixation: autoDraw = True
110.0370 	EXP 	text_2: autoDraw = True
111.0381 	INFO 	Keyboard events cleared
111.0375 	EXP 	fixation: autoDraw = False
111.0375 	EXP 	text: autoDraw = True
111.0375 	EXP 	text_2: autoDraw = False
111.9559 	EXP 	New trial (rep=0, index=55): <Trial 55 (55 in rep 0) data={'words': 'between', 'number_of_letters': 7, 'corrAns': 'right', 'thisN': 55, 'thisTrialN': 55, 'thisRepN': 0}>
111.9607 	DATA 	Keypress: right
111.9706 	EXP 	fixation: autoDraw = False
111.9706 	EXP 	text: autoDraw = False
111.9706 	EXP 	text_2: autoDraw = False
111.9706 	EXP 	text: height = 0.05
111.9706 	EXP 	text: height = 0.05
111.9706 	EXP 	text: height = 0.05
111.9706 	EXP 	text: text = 'between'
111.9706 	EXP 	fixation: autoDraw = True
111.9706 	EXP 	text_2: autoDraw = True
112.9710 	INFO 	Keyboard events cleared
112.9705 	EXP 	fixation: autoDraw = False
112.9705 	EXP 	text: autoDraw = True
112.9705 	EXP 	text_2: autoDraw = False
113.6709 	EXP 	New trial (rep=0, index=56): <Trial 56 (56 in rep 0) data={'words': 'research', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 56, 'thisTrialN': 56, 'thisRepN': 0}>
113.6736 	DATA 	Keypress: right
113.6868 	EXP 	fixation: autoDraw = False
113.6868 	EXP 	text: autoDraw = False
113.6868 	EXP 	text_2: autoDraw = False
113.6868 	EXP 	text: height = 0.05
113.6868 	EXP 	text: height = 0.05
113.6868 	EXP 	text: height = 0.05
113.6868 	EXP 	text: text = 'research'
113.6868 	EXP 	fixation: autoDraw = True
113.6868 	EXP 	text_2: autoDraw = True
114.6712 	INFO 	Keyboard events cleared
114.6704 	EXP 	text: autoDraw = True
114.6871 	EXP 	fixation: autoDraw = False
114.6871 	EXP 	text_2: autoDraw = False
115.2714 	EXP 	New trial (rep=0, index=57): <Trial 57 (57 in rep 0) data={'words': 'anythink', 'number_of_letters': 8, 'corrAns': 'left', 'thisN': 57, 'thisTrialN': 57, 'thisRepN': 0}>
115.2748 	DATA 	Keypress: right
115.2873 	EXP 	fixation: autoDraw = False
115.2873 	EXP 	text: autoDraw = False
115.2873 	EXP 	text_2: autoDraw = False
115.2873 	EXP 	text: height = 0.05
115.2873 	EXP 	text: height = 0.05
115.2873 	EXP 	text: height = 0.05
115.2873 	EXP 	text: text = 'anythink'
115.2873 	EXP 	fixation: autoDraw = True
115.2873 	EXP 	text_2: autoDraw = True
116.2710 	INFO 	Keyboard events cleared
116.2701 	EXP 	text: autoDraw = True
116.2873 	EXP 	fixation: autoDraw = False
116.2873 	EXP 	text_2: autoDraw = False
116.7727 	DATA 	Keypress: right
116.7883 	EXP 	New trial (rep=0, index=58): <Trial 58 (58 in rep 0) data={'words': 'exberience', 'number_of_letters': 10, 'corrAns': 'left', 'thisN': 58, 'thisTrialN': 58, 'thisRepN': 0}>
116.8036 	EXP 	fixation: autoDraw = False
116.8036 	EXP 	text: autoDraw = False
116.8036 	EXP 	text_2: autoDraw = False
116.8036 	EXP 	text: height = 0.05
116.8036 	EXP 	text: height = 0.05
116.8036 	EXP 	text: height = 0.05
116.8036 	EXP 	text: text = 'exberience'
116.8036 	EXP 	fixation: autoDraw = True
116.8036 	EXP 	text_2: autoDraw = True
117.8039 	INFO 	Keyboard events cleared
117.8034 	EXP 	fixation: autoDraw = False
117.8034 	EXP 	text: autoDraw = True
117.8034 	EXP 	text_2: autoDraw = False
118.4712 	EXP 	New trial (rep=0, index=59): <Trial 59 (59 in rep 0) data={'words': 'theyr', 'number_of_letters': 5, 'corrAns': 'left', 'thisN': 59, 'thisTrialN': 59, 'thisRepN': 0}>
118.4749 	DATA 	Keypress: right
118.4869 	EXP 	fixation: autoDraw = False
118.4869 	EXP 	text: autoDraw = False
118.4869 	EXP 	text_2: autoDraw = False
118.4869 	EXP 	text: height = 0.05
118.4869 	EXP 	text: height = 0.05
118.4869 	EXP 	text: height = 0.05
118.4869 	EXP 	text: text = 'theyr'
118.4869 	EXP 	fixation: autoDraw = True
118.4869 	EXP 	text_2: autoDraw = True
119.4707 	INFO 	Keyboard events cleared
119.4701 	EXP 	text: autoDraw = True
119.4872 	EXP 	fixation: autoDraw = False
119.4872 	EXP 	text_2: autoDraw = False
119.9878 	EXP 	New trial (rep=0, index=60): <Trial 60 (60 in rep 0) data={'words': 'technology', 'number_of_letters': 10, 'corrAns': 'right', 'thisN': 60, 'thisTrialN': 60, 'thisRepN': 0}>
119.9913 	DATA 	Keypress: left
120.0036 	EXP 	fixation: autoDraw = False
120.0036 	EXP 	text: autoDraw = False
120.0036 	EXP 	text_2: autoDraw = False
120.0036 	EXP 	text: height = 0.05
120.0036 	EXP 	text: height = 0.05
120.0036 	EXP 	text: height = 0.05
120.0036 	EXP 	text: text = 'technology'
120.0036 	EXP 	fixation: autoDraw = True
120.0036 	EXP 	text_2: autoDraw = True
121.0042 	INFO 	Keyboard events cleared
121.0037 	EXP 	fixation: autoDraw = False
121.0037 	EXP 	text: autoDraw = True
121.0037 	EXP 	text_2: autoDraw = False
